2026-03-03 18:13:55 | INFO     | tokkyon | === 明細書生成開始 ===
2026-03-03 18:14:59 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-03 18:14:59 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:14:59 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-03 18:14:59 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:14:59 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-03 18:15:26 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 03 Mar 2026 09:15:25 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-pzynibuzlm992imatpzlnrbg'), (b'openai-processing-ms', b'25785'), (b'openai-project', b'proj_zEz8CvHkwOgqctRcj2SCdJwe'), (b'openai-version', b'2020-10-01'), (b'Server', b'cloudflare'), (b'x-ratelimit-limit-requests', b'500'), (b'x-ratelimit-limit-tokens', b'30000'), (b'x-ratelimit-remaining-requests', b'499'), (b'x-ratelimit-remaining-tokens', b'27788'), (b'x-ratelimit-reset-requests', b'120ms'), (b'x-ratelimit-reset-tokens', b'4.424s'), (b'x-request-id', b'req_335b22519e244b06a013cf3713a1aff7'), (b'x-openai-proxy-wasm', b'v0.1'), (b'cf-cache-status', b'DYNAMIC'), (b'set-cookie', b'__cf_bm=L86qa4_DcxkVGEeLy_fjUcJQ3nrpBkS7Djm8vw7p7hY-1772529299.0359795-1.0.1.1-z5qAIJGPF5aiD1dlp2egzVjo0f9nF2TzXT1lNcuBsEgtPWBNiYnzM6ALwE4KBxzDNi3cQEHiJys3fCxM5naFXNp_1PQt2dOlWpNHFTaHhi_ksHqC7rNgUyoZVnBN2zBf; HttpOnly; Secure; Path=/; Domain=api.openai.com; Expires=Tue, 03 Mar 2026 09:45:25 GMT'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Content-Encoding', b'gzip'), (b'CF-RAY', b'9d6788b6fc527358-NRT'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-03-03 18:15:26 | INFO     | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-03 18:15:26 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-03 18:15:26 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:15:26 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:15:26 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:15:26 | DEBUG    | openai._base_client | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Tue, 03 Mar 2026 09:15:25 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-pzynibuzlm992imatpzlnrbg', 'openai-processing-ms': '25785', 'openai-project': 'proj_zEz8CvHkwOgqctRcj2SCdJwe', 'openai-version': '2020-10-01', 'server': 'cloudflare', 'x-ratelimit-limit-requests': '500', 'x-ratelimit-limit-tokens': '30000', 'x-ratelimit-remaining-requests': '499', 'x-ratelimit-remaining-tokens': '27788', 'x-ratelimit-reset-requests': '120ms', 'x-ratelimit-reset-tokens': '4.424s', 'x-request-id': 'req_335b22519e244b06a013cf3713a1aff7', 'x-openai-proxy-wasm': 'v0.1', 'cf-cache-status': 'DYNAMIC', 'set-cookie': '__cf_bm=L86qa4_DcxkVGEeLy_fjUcJQ3nrpBkS7Djm8vw7p7hY-1772529299.0359795-1.0.1.1-z5qAIJGPF5aiD1dlp2egzVjo0f9nF2TzXT1lNcuBsEgtPWBNiYnzM6ALwE4KBxzDNi3cQEHiJys3fCxM5naFXNp_1PQt2dOlWpNHFTaHhi_ksHqC7rNgUyoZVnBN2zBf; HttpOnly; Secure; Path=/; Domain=api.openai.com; Expires=Tue, 03 Mar 2026 09:45:25 GMT', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'content-encoding': 'gzip', 'cf-ray': '9d6788b6fc527358-NRT', 'alt-svc': 'h3=":443"; ma=86400'})
2026-03-03 18:15:26 | DEBUG    | openai._base_client | request_id: req_335b22519e244b06a013cf3713a1aff7
2026-03-03 18:15:26 | INFO     | tokkyon | 明細書生成完了 (文字数: 2711)
2026-03-03 18:15:26 | INFO     | tokkyon | 図面HTML生成中...
2026-03-03 18:15:26 | INFO     | tokkyon | 図面HTML生成完了
2026-03-03 18:15:26 | INFO     | tokkyon | 保存中... (ID: dcf13984)
2026-03-03 18:15:26 | INFO     | tokkyon | === 明細書生成完了 (ID: dcf13984) ===
2026-03-03 18:17:20 | INFO     | tokkyon | === 明細書生成開始 ===
2026-03-03 18:17:20 | INFO     | tokkyon | リポジトリURL: https://github.com/banana1211-cyber/vrm-chat-app
2026-03-03 18:17:20 | INFO     | tokkyon | 出願人: 出願人
2026-03-03 18:17:20 | INFO     | tokkyon | LLMプロバイダー: openai
2026-03-03 18:17:20 | INFO     | tokkyon | リポジトリ解析中...
2026-03-03 18:17:21 | DEBUG    | httpcore.connection | connect_tcp.started host='api.github.com' port=443 local_address=None timeout=5.0 socket_options=None
2026-03-03 18:17:21 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7a3f0fec4b50>
2026-03-03 18:17:21 | DEBUG    | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7a3f0ff7af40> server_hostname='api.github.com' timeout=5.0
2026-03-03 18:17:21 | DEBUG    | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7a3f20ee76d0>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 03 Mar 2026 09:17:20 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Vary', b'Accept,Accept-Encoding, Accept, X-Requested-With'), (b'ETag', b'W/"eea1a0153f905b0723ece58966169918da9260b153aa1b0024711d32c50aa551"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-github-api-version-selected', b'2022-11-28'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Access-Control-Allow-Origin', b'*'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubdomains; preload'), (b'X-Frame-Options', b'deny'), (b'X-Content-Type-Options', b'nosniff'), (b'X-XSS-Protection', b'0'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Encoding', b'gzip'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'43'), (b'X-RateLimit-Used', b'17'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'Content-Length', b'1256'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F1087:A8B979:69A6A720')])
2026-03-03 18:17:21 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app "HTTP/1.1 200 OK"
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 03 Mar 2026 09:17:20 GMT'), (b'Content-Type', b'application/json; charset=utf-8'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Vary', b'Accept,Accept-Encoding, Accept, X-Requested-With'), (b'ETag', b'W/"6d363762b5e672f158427d21539fd3c13a563ff2"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:38 GMT'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-github-api-version-selected', b'2022-11-28'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Access-Control-Allow-Origin', b'*'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubdomains; preload'), (b'X-Frame-Options', b'deny'), (b'X-Content-Type-Options', b'nosniff'), (b'X-XSS-Protection', b'0'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Encoding', b'gzip'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'42'), (b'X-RateLimit-Used', b'18'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'Transfer-Encoding', b'chunked'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F10BA:A8B9B2:69A6A720')])
2026-03-03 18:17:21 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/readme "HTTP/1.1 200 OK"
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'13074'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo2MGMyNGQ5ZDY1YTQ4ZTk2YzVkYTM5OWFmNzE4Y2JmNzdhM2FiZjQzLHBhdGhfb2JqZWN0X21vZGU6LHBhdGhfb2JqZWN0X3NpemU6'), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 03 Mar 2026 09:17:20 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'41'), (b'X-RateLimit-Used', b'19'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F10E4:A8B9DC:69A6A720')])
2026-03-03 18:17:21 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/ "HTTP/1.1 200 OK"
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:21 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'867'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo2ZmM4YmI4NDI0M2RmYTFlMDZmN2Y1ZmE0NTFhOGJlNzllMzg2MDBhLHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZTozOA=='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 03 Mar 2026 09:17:21 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'40'), (b'X-RateLimit-Used', b'20'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F1101:A8BA08:69A6A721')])
2026-03-03 18:17:22 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/public "HTTP/1.1 200 OK"
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'4681'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDozMTg2ZWU4MDNhOTU4MmRhODIyMjFhZmNhNDNkODI2OGE2Mzc2MGU3LHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZToyMDU='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 03 Mar 2026 09:17:21 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'39'), (b'X-RateLimit-Used', b'21'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F112B:A8BA38:69A6A721')])
2026-03-03 18:17:22 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src "HTTP/1.1 200 OK"
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.connection | close.started
2026-03-03 18:17:22 | DEBUG    | httpcore.connection | close.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Access-Control-Allow-Origin', b'*'), (b'Access-Control-Expose-Headers', b'ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Resource, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, X-GitHub-SSO, X-GitHub-Request-Id, Deprecation, Sunset'), (b'Cache-Control', b'public, max-age=60, s-maxage=60'), (b'Content-Length', b'1698'), (b'Content-Security-Policy', b"default-src 'none'"), (b'Content-Type', b'application/json; charset=utf-8'), (b'ETag', b'"60c24d9d65a48e96c5da399af718cbf77a3abf43"'), (b'Last-Modified', b'Fri, 17 Oct 2025 08:45:45 GMT'), (b'Referrer-Policy', b'origin-when-cross-origin, strict-origin-when-cross-origin'), (b'Vary', b'Accept, Accept-Encoding, Accept, X-Requested-With'), (b'X-Content-Type-Options', b'nosniff'), (b'X-Frame-Options', b'deny'), (b'x-github-api-version-selected', b'2022-11-28'), (b'X-GitHub-Media-Type', b'github.v3; format=json'), (b'x-internal-experiment-version-metadata', b'ZW1wdHlfcmVwb3NpdG9yeTpmYWxzZSxoZWFkX29pZDpjN2YwZThiOTFmOTMyMzc1ZTk1MWVjYjc5N2M5YTY4NzhlNDNjYTlhLHJlZl9uYW1lOm1haW4scmVmX2NvbW1pdF9vaWQ6YzdmMGU4YjkxZjkzMjM3NWU5NTFlY2I3OTdjOWE2ODc4ZTQzY2E5YSxyb290X3RyZWVfZW50cnlfb2lkOjYwYzI0ZDlkNjVhNDhlOTZjNWRhMzk5YWY3MThjYmY3N2EzYWJmNDMscGF0aF9vYmplY3RfdHlwZTp0cmVlLHBhdGhfb2JqZWN0X29pZDo0N2E0ZDA0ODAxOTBkNjRiNDgzMDA3MGJiOWQ2ZDlmM2Q5YTliODlhLHBhdGhfb2JqZWN0X21vZGU6MTYzODQscGF0aF9vYmplY3Rfc2l6ZTo3MA=='), (b'X-XSS-Protection', b'0'), (b'Date', b'Tue, 03 Mar 2026 09:17:21 GMT'), (b'Server', b'github.com'), (b'Accept-Ranges', b'bytes'), (b'X-RateLimit-Limit', b'60'), (b'X-RateLimit-Remaining', b'38'), (b'X-RateLimit-Used', b'22'), (b'X-RateLimit-Resource', b'core'), (b'X-RateLimit-Reset', b'1772532835'), (b'X-GitHub-Request-Id', b'DFE8:3B1F39:8F115A:A8BA7F:69A6A721')])
2026-03-03 18:17:22 | INFO     | httpx | HTTP Request: GET https://api.github.com/repos/banana1211-cyber/vrm-chat-app/contents/src/components "HTTP/1.1 200 OK"
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.started
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | response_closed.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'GET']>
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-03-03 18:17:22 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'GET']>
